id,region id,area id,village,
23202,22,446,Степове,
23203,22,446,Тимофіївка,
23204,22,446,Уплатне,
23205,22,446,Федорівка,
23206,22,446,Холодне,
23207,22,446,Червоне,
23208,22,446,Шевченкове Друге,
23209,22,446,Шевченкове Перше,
23210,22,446,Широке,
23211,22,446,Якимівка,
23212,22,446,Яковлівка,
23213,22,447,Бабаки,
23214,22,447,Бабенки,
23215,22,447,Байрак,
23216,22,447,Балабанівка,
23217,22,447,Богодухів,
23218,22,447,Братениця,
23219,22,447,Вертіївка,
23220,22,447,Вінницькі Івани,
23221,22,447,Володарівка,
23222,22,447,Воскобойники,
23223,22,447,Воскресенівка,
23224,22,447,Гавриші,
23225,22,447,Гарбузи,
23226,22,447,Горбанівка,
23227,22,447,Горького,
23228,22,447,Губарівка,
23229,22,447,Гути,
23230,22,447,Дев‘ятибратове,
23231,22,447,Дегтярі,
23232,22,447,Дмитрівка,
23233,22,447,Заброди,
23234,22,447,Зарябинка,
23235,22,447,Іванівка,
23236,22,447,Івано-Шийчине,
23237,22,447,Кадниця,
23238,22,447,Кияни,
23239,22,447,Кленове,
23240,22,447,Корбини Івани,
23241,22,447,Коротке,
23242,22,447,Крисине,
23243,22,447,Крупської,
23244,22,447,Крупчине,
23245,22,447,Кручик,
23246,22,447,Куп'єваха,
23247,22,447,Лесківка,
23248,22,447,Лозова,
23249,22,447,Максимівка,
23250,22,447,Мар‘їне (Ул‘янівська сільрада),
23251,22,447,Мар‘їне (Шарівська сільрада),
23252,22,447,Матвіївка,
23253,22,447,Мерло,
23254,22,447,Миролюбівка,
23255,22,447,Москаленки,
23256,22,447,Мусійки,
23257,22,447,Новоселівка (Забродівська сільрада),
23258,22,447,Новоселівка (Крисинська сільрада),
23259,22,447,Новософіївка,
23260,22,447,Новоукраїнка,
23261,22,447,Олександрівка,
23262,22,447,Павлівка,
23263,22,447,Павлово,
23264,22,447,Палянички,
23265,22,447,Первухінка,
23266,22,447,Першотравневе (Гутянська сільрада),
23267,22,447,Першотравневе (Шарівська сільрада),
23268,22,447,Петропавлівка,
23269,22,447,Пісочин,
23270,22,447,Полкова Микитівка,
23271,22,447,Ріпки,
23272,22,447,Сазоно-Баланівка,
23273,22,447,Семенів Яр,
23274,22,447,Сінне,
23275,22,447,Скосогорівка,
23276,22,447,Степне,
23277,22,447,Сухини,
23278,22,447,Таверівка,
23279,22,447,Тимофіївка,
23280,22,447,Улянівка,
23281,22,447,Філатове,
23282,22,447,Хрущова Микитівка,
23283,22,447,Червона Нива,
23284,22,447,Шарівка,
23285,22,447,Шигимагине,
23286,22,447,Шийчино,
23287,22,447,Шкарлати,
23288,22,447,Шуби,
23289,22,447,Щербаки,
23290,22,447,Яблучне,
23291,22,448,Андріївка,
23292,22,448,Бахтин,
23293,22,448,Богуславка,
23294,22,448,Бойні,
23295,22,448,Борівська Андріївка,
23296,22,448,Борова,
23297,22,448,Вишневе,
23298,22,448,Вище Солоне,
23299,22,448,Гаврилівка,
23300,22,448,Глущенкове,
23301,22,448,Голубівка,
23302,22,448,Горохуватка,
23303,22,448,Дружелюбівка,
23304,22,448,Загризове,
23305,22,448,Зелений Гай,
23306,22,448,Ізюмське,
23307,22,448,Калинове,
23308,22,448,Копанки,
23309,22,448,Лозова,
23310,22,448,Маліївка,
23311,22,448,Мирне,
23312,22,448,Нижня Журавка,
23313,22,448,Нижче Солоне,
23314,22,448,Нова Кругляківка,
23315,22,448,Новий Мир,
23316,22,448,Новоплатонівка,
23317,22,448,Новосергіївка,
23318,22,448,Ольгівка,
23319,22,448,Парнувате,
23320,22,448,Першотравневе,
23321,22,448,Підвисоке,
23322,22,448,Підлиман,
23323,22,448,Піски-Радьківські,
23324,22,448,Пролетарське,
23325,22,448,Червоний Став,
23326,22,448,Чернещина,
23327,22,448,Шийківка,
23328,22,448,Ясиновате,
23329,22,449,Баранове,
23330,22,449,Благодатне,
23331,22,449,Бугаївка,
23332,22,449,Бурівка,
23333,22,449,Бурякове,
23334,22,449,Буцьківка,
23335,22,449,Валки,
23336,22,449,Велика Губщина,
23337,22,449,Велика Кадигробівка,
23338,22,449,Високопілля,
23339,22,449,Вишневе,
23340,22,449,Війтенки,
23341,22,449,Вільхівське,
23342,22,449,Водопій,
23343,22,449,Водяна Балка,
23344,22,449,Газове,
23345,22,449,Гвоздьове,
23346,22,449,Гонтів Яр,
23347,22,449,Грибінники,
23348,22,449,Гринців Ріг,
23349,22,449,Гузівка,
23350,22,449,Данильчин Кут,
23351,22,449,Добропілля,
23352,22,449,Довжик,
23353,22,449,Дорофіївка,
23354,22,449,Журавлі,
23355,22,449,Завгородне,
23356,22,449,Зайцівка,
23357,22,449,Заміське,
23358,22,449,Золочівське (Старомерчинська сільрада),
23359,22,449,Золочівське (Шарівська сільрада),
23360,22,449,Кантакузівка,
23361,22,449,Катричівка,
23362,22,449,Кобзарівка,
23363,22,449,Коверівка,
23364,22,449,Ков'яги,
23365,22,449,Козаченківка,
23366,22,449,Колодківка,
23367,22,449,Корнієнкове,
23368,22,449,Корсунівка,
23369,22,449,Корсунове,
23370,22,449,Косенково,
23371,22,449,Костів,
23372,22,449,Круглик,
23373,22,449,Крута Балка,
23374,22,449,Кузмівка,
23375,22,449,Ландишеве,
23376,22,449,Лисконоги,
23377,22,449,Литвинівка,
23378,22,449,Майдан,
23379,22,449,Мала Кадигробівка,
23380,22,449,Манили,
23381,22,449,Мельникове,
23382,22,449,Минківка,
23383,22,449,Мирошники,
23384,22,449,Михайлівка,
23385,22,449,Мізяки,
23386,22,449,Мічурінське,
23387,22,449,Мозолівка,
23388,22,449,Нестернки,
23389,22,449,Новий Мерчик,
23390,22,449,Новоселівка,
23391,22,449,Огульці,
23392,22,449,Олександрівка,
23393,22,449,Очеретове,
23394,22,449,Пасічне,
23395,22,449,Перекіп,
23396,22,449,Перепелицівка,
23397,22,449,Петренкове,
23398,22,449,Піски,
23399,22,449,Привокзальне,
23400,22,449,Рідкодуб,
23401,22,449,Різдвяне,
23402,22,449,Рогівка,
23403,22,449,Розсохівка,
23404,22,449,Рудий Байрак,
23405,22,449,Свинарі,
23406,22,449,Семківка,
23407,22,449,Серпневе,
23408,22,449,Сидоренкове,
23409,22,449,Скельки,
23410,22,449,Сніжків,
23411,22,449,Соснівка,
23412,22,449,Старий Мерчик,
23413,22,449,Старі Валки,
23414,22,449,Суха Балка,
23415,22,449,Тетющине,
23416,22,449,Трохимівка,
23417,22,449,Тугаївка,
23418,22,449,Тупицівка,
23419,22,449,Халимонівка,
23420,22,449,Хворостове,
23421,22,449,Черемушна,
23422,22,449,Шарівка,
23423,22,449,Шевченкове,
23424,22,449,Шелудькове,
23425,22,449,Шийки,
23426,22,449,Шлях,
23427,22,449,Щербинівка,
23428,22,449,Яблунівка,
23429,22,449,Ясиневе,
23430,22,449,Яхременки,
23431,22,450,Амбарне,
23432,22,450,Андріївка,
23433,22,450,Анискине,
23434,22,450,Аркушине,
23435,22,450,Артільне,
23436,22,450,Балка,
23437,22,450,Березники,
23438,22,450,Буряківка,
23439,22,450,Великий Бурлук,
23440,22,450,Веселе (Андріївська сільська рада),
23441,22,450,Веселе (Шипуватівська сільрада),
23442,22,450,Вільхуватка,
23443,22,450,Водяне,
23444,22,450,Гнилиця,
23445,22,450,Гнилиця Перша,
23446,22,450,Гогине,
23447,22,450,Голубівка,
23448,22,450,Горяне,
23449,22,450,Грачівка,
23450,22,450,Григорівка,
23451,22,450,Довгеньке,
23452,22,450,Довжанка,
23453,22,450,Дорошенкове,
23454,22,450,Жуків яр,
23455,22,450,Заміст,
23456,22,450,Зарубинка,
23457,22,450,Зелений Гай (Гнилицька сільрада),
23458,22,450,Зелений Гай (Червонохвильська сільрада),
23459,22,450,Івашкине,
23460,22,450,Канівцеве,
23461,22,450,Катеринівка,
23462,22,450,Комісарове,
23463,22,450,Комсомольське,
23464,22,450,Красне,
23465,22,450,Красноярське,
23466,22,450,Крейдянка,
23467,22,450,Куп‘єваха,
23468,22,450,Купине,
23469,22,450,Лебедівка,
23470,22,450,Литвинівка,
23471,22,450,Лобанівка,
23472,22,450,Лозове,
23473,22,450,Малахове,
23474,22,450,Малий Бурлук,
23475,22,450,Манцівка,
23476,22,450,Микільське,
23477,22,450,Миколаївка,
23478,22,450,Михайлівка,
23479,22,450,Мілове,
23480,22,450,Нестерівка,
23481,22,450,Нефедівка,
23482,22,450,Нова Олександрівка (Новоолександрівська сільрада),
23483,22,450,Нова Олександрівка (Червонохвильська сільрада),
23484,22,450,Новоселівка,
23485,22,450,Озерне,
23486,22,450,Підсереднє,
23487,22,450,Піонер,
23488,22,450,Плоске,
23489,22,450,Потихонове,
23490,22,450,Приколотне,
23491,22,450,Пролетарка,
23492,22,450,Рогозянка,
23493,22,450,Рублене,
23494,22,450,Садовод,
23495,22,450,Середній Бурлук,
23496,22,450,Сірий Яр,
23497,22,450,Слизневе,
23498,22,450,Стецьківка,
23499,22,450,Устинівка,
23500,22,450,Федорівка,
23501,22,450,Хатнє,
23502,22,450,Червона Хвиля,
23503,22,450,Червоноармійське,
23504,22,450,Чорне,
23505,22,450,Чугунівка,
23506,22,450,Шев‘яківка,
23507,22,450,Шевченкове (Малобурлуцька сільрада),
23508,22,450,Шевченкове (Новоолександрівська сільська рада),
23509,22,450,Шипувате (Шипувате),
23510,22,450,Шипувате селище (Шипуватська сільрада),
23511,22,450,Широке,
23512,22,450,Шляхове,
23513,22,450,Яєчне,
23514,22,451,Байрак,
23515,22,451,Бакшеевка,
23516,22,451,Бережне,
23517,22,451,Березники,
23518,22,451,Білий Колодязь,
23519,22,451,Благодатне,
23520,22,451,Бочкове,
23521,22,451,Бугроватка,
23522,22,451,Бударка,
23523,22,451,Бузове,
23524,22,451,Варварівка (Жовтнева  друга сільрада),
23525,22,451,Варварівка (Рубежненська сільрада),
23526,22,451,Василівка,
23527,22,451,Верхній Салтів,
23528,22,451,Верхня Писарівка,
23529,22,451,Вільча,
23530,22,451,Вірівка,
23531,22,451,Вовчанськ,
23532,22,451,Вовчанські Хутори,
23533,22,451,Волохівка,
23534,22,451,Волохівське,
23535,22,451,Ганнопілля,
23536,22,451,Гарбузівка,
23537,22,451,Гатище,
23538,22,451,Гонтарівка,
23539,22,451,Дегтярне,
23540,22,451,Дідівка,
23541,22,451,Жовтневе (Рубежавская сільрада),
23542,22,451,Жовтневе (Червоноармійська Перша сільська рада),
23543,22,451,Жовтневе Друге,
23544,22,451,Захарівка,
23545,22,451,Земляний яр,
23546,22,451,Землянки,
23547,22,451,Зибине,
23548,22,451,Іванівка,
23549,22,451,Ізбицьке,
23550,22,451,Караїчне,
23551,22,451,Котівка,
23552,22,451,Кругле,
23553,22,451,Лозове,
23554,22,451,Лошакове,
23555,22,451,Лукашове,
23556,22,451,Мала Вовча,
23557,22,451,Металівка,
23558,22,451,Молодова,
23559,22,451,Москалівка,
23560,22,451,Нестерне,
23561,22,451,Новоолександрівка,
23562,22,451,Огірцеве,
23563,22,451,Охрімівка,
23564,22,451,Паськівка,
23565,22,451,Перківка,
23566,22,451,Петрівське,
23567,22,451,Петропавлівка,
23568,22,451,Пільна,
23569,22,451,Піщане,
23570,22,451,Плетенівка,
23571,22,451,Погоріле,
23572,22,451,Покаляне,
23573,22,451,Приліпка,
23574,22,451,Пролетарське,
23575,22,451,Профітерн,
23576,22,451,Радькове,
23577,22,451,Радянське,
23578,22,451,Революційне,
23579,22,451,Рибалкіне,
23580,22,451,Різникове,
23581,22,451,Рубіжне,
23582,22,451,Сердобине,
23583,22,451,Середівка,
23584,22,451,Синельниково,
23585,22,451,Сосновий Бір,
23586,22,451,Старий Салтів,
23587,22,451,Стариця,
23588,22,451,Тихе,
23589,22,451,Томахівка,
23590,22,451,Українка,
23591,22,451,Українське,
23592,22,451,Федорівка,
23593,22,451,Хижнякове,
23594,22,451,Хотімля,
23595,22,451,Хрипуни,
23596,22,451,Цегельне,
23597,22,451,Чайківка,
23598,22,451,Червоний Яр,
23599,22,451,Червоноармійське Друге,
23600,22,451,Червоноармійське Перше,
23601,22,451,Черняків,
23602,22,451,Шабільне,
23603,22,451,Шевченкове,
23604,22,451,Шевченкове Перше,
23605,22,451,Шестакове,
23606,22,451,Шестерівка,
23607,22,451,Широке,
23608,22,451,Юрченкове,
23609,22,452,Берестове,
23610,22,452,Бологівка,
23611,22,452,Васильцівка,
23612,22,452,Великий Виселок,
23613,22,452,Вільшана,
23614,22,452,Водяне,
23615,22,452,Гороб‘їка,
23616,22,452,Гракове,
23617,22,452,Гряниківка,
23618,22,452,Дворічанське,
23619,22,452,Дворічна,
23620,22,452,Дворічне,
23621,22,452,Добролюбівка,
23622,22,452,Довгеньке,
23623,22,452,Жовтневе,
23624,22,452,Западне,
23625,22,452,Іванівка,
23626,22,452,Кам'янка,
23627,22,452,Касянівка,
23628,22,452,Колодязне,
23629,22,452,Красне перше,
23630,22,452,Кутьківка,
23631,22,452,Лиман Другий,
23632,22,452,Лиман Перший,
23633,22,452,Лозова Друга,
23634,22,452,Лозова Перша,
23635,22,452,Мальцівка,
23636,22,452,Масютівка,
23637,22,452,Мечнікове,
23638,22,452,Миколаївка,
23639,22,452,Митрофанівка,
23640,22,452,Нежданівка,
23641,22,452,Нововасилівка,
23642,22,452,Новоєгорівка,
23643,22,452,Новомлинськ,
23644,22,452,Новоужвинівка,
23645,22,452,Обухівка,
23646,22,452,Одрадне,
23647,22,452,Павлівка,
23648,22,452,Першотравневе,
23649,22,452,Петрівка,
23650,22,452,Петрівське,
23651,22,452,Петро-Іванівка,
23652,22,452,Піски,
23653,22,452,Піщанка,
23654,22,452,Плескачівка,
23655,22,452,Путнікове,
23656,22,452,Рідкодуб,
23657,22,452,Строївка,
23658,22,452,Тавільжанка,
23659,22,452,Терни,
23660,22,452,Токарівка,
23661,22,452,Тополі (Кам‘янська сільрада),
23662,22,452,Тополі (Пісківська сільрада),
23663,22,452,Фиголівка,
23664,22,453,Алісівка,
23665,22,453,Безруки,
23666,22,453,Безруків,
23667,22,453,Березівське,
23668,22,453,Білаші,
23669,22,453,Болибоки,
23670,22,453,Бугаївка,
23671,22,453,Великі Проходи,
23672,22,453,Ветеринарне,
23673,22,453,Висока Яруга,
23674,22,453,Вільшани,
23675,22,453,Вязове,
23676,22,453,Гоптівка,
23677,22,453,Гранів,
23678,22,453,Гуківка,
23679,22,453,Дворічний Кут,
23680,22,453,Дементіївка,
23681,22,453,Дергачі,
23682,22,453,Дубівка,
23683,22,453,Ємці,
23684,22,453,Зайченки,
23685,22,453,Замірці,
23686,22,453,Ілліча,
23687,22,453,Караван,
23688,22,453,Козача Лопань,
23689,22,453,Комунар,
23690,22,453,Кочубеївка,
23691,22,453,Кудіївка,
23692,22,453,Куряжанка,
23693,22,453,Лещенки,
23694,22,453,Лісне,
23695,22,453,Лобанівка,
23696,22,453,Лужок,
23697,22,453,Мала Данилівка,
23698,22,453,Малі Проходи,
23699,22,453,Мануїлівка,
23700,22,453,Маслії,
23701,22,453,Міщенки,
23702,22,453,Нове,
23703,22,453,Пересічна,
23704,22,453,Питомник,
23705,22,453,Південне,
23706,22,453,Подвірки,
23707,22,453,Польова,
23708,22,453,Протопопівка,
23709,22,453,Прудянка,
23710,22,453,Руська Лозова,
23711,22,453,Семенівка,
23712,22,453,Сіряки,
23713,22,453,Слатине,
23714,22,453,Солоний Яр,
23715,22,453,Солоницівка,
23716,22,453,Тернова,
23717,22,453,Токарівка,
23718,22,453,Токарівка Друга,
23719,22,453,Цупівка,
23720,22,453,Чайківка,
23721,22,453,Черкаська Лозова,
23722,22,453,Шаповалівка,
23723,22,453,Шевченка,
23724,22,453,Шовкопляси,
23725,22,453,Шопине,
23726,22,453,Ярошівка,
23727,22,454,Абазівка,
23728,22,454,Бердянка,
23729,22,454,Дудівка,
23730,22,454,Забарине,
23731,22,454,Займанка,
23732,22,454,Залінійне,
23733,22,454,Зарічне,
23734,22,454,Зачепилівка,
23735,22,454,Зіньківщина,
23736,22,454,Котовського,
23737,22,454,Кочетівка,
23738,22,454,Леб'яже,
23739,22,454,Лиманівка,
23740,22,454,Малий Орчик,
23741,22,454,Миколаївка,
23742,22,454,Нагірне,
23743,22,454,Нове Мажарове,
23744,22,454,Нове Пекельне,
23745,22,454,Новоселівка,
23746,22,454,Олександрівка,
23747,22,454,Орчик,
23748,22,454,Педашка Перша,
23749,22,454,Першотравневе,
23750,22,454,Петрівське,
23751,22,454,Письмаківка,
23752,22,454,Романівка,
23753,22,454,Рунівщина,
23754,22,454,Семенівка,
23755,22,454,Скалонівка,
23756,22,454,Сомівка,
23757,22,454,Старе Мажарове,
23758,22,454,Старе Пекельне,
23759,22,454,Улянівка,
23760,22,454,Устимівка,
23761,22,454,Червона Перемога,
23762,22,454,Червоний Жовтень,
23763,22,454,Червоноармійське,
23764,22,454,Чернещина,
23765,22,455,Аксютівка,
23766,22,455,Артюхівка,
23767,22,455,Безпалівка (Таранівська сільрада),
23768,22,455,Безпалівка (Таранівська сільська рада),
23769,22,455,Бірки,
23770,22,455,Бірочок Другий,
23771,22,455,Благодатне,
23772,22,455,Борова,
23773,22,455,Бутівка,
23774,22,455,Велика Гомільша,
23775,22,455,Вилівка,
23776,22,455,Вирішальний,
23777,22,455,Водяне,
23778,22,455,Водяхівка,
23779,22,455,Гайдари,
23780,22,455,Геївка,
23781,22,455,Геніївка,
23782,22,455,Глибока Долина,
23783,22,455,Гришківка,
23784,22,455,Гужвинське,
23785,22,455,Гусина Поляна,
23786,22,455,Дачне,
23787,22,455,Джгун,
23788,22,455,Донець,
23789,22,455,Дудківка,
23790,22,455,Жаданівка,
23791,22,455,Задонецьке,
23792,22,455,Залізничні Бірки,
23793,22,455,Занки,
23794,22,455,Западня,
23795,22,455,Звідки,
23796,22,455,Зідьки,
23797,22,455,Зміїв,
23798,22,455,Іськів Яр,
23799,22,455,Камплиця,
23800,22,455,Кирюхи,
23801,22,455,Кисле,
23802,22,455,Клименівка,
23803,22,455,Козачка,
23804,22,455,Колісники,
23805,22,455,Комсомольське,
23806,22,455,Коропове,
23807,22,455,Костянтівка,
23808,22,455,Кравцове,
23809,22,455,Красна Поляна,
23810,22,455,Кукулівка,
23811,22,455,Курортне,
23812,22,455,Лазуківка,
23813,22,455,Левківка,
23814,22,455,Лиман,
23815,22,455,Лісне,
23816,22,455,Миргороди,
23817,22,455,Мохнач,
23818,22,455,Нижній Бішкин,
23819,22,455,Омельченки,
23820,22,455,Островерхівка,
23821,22,455,Пасіки,
23822,22,455,Першотравневе,
23823,22,455,Петрищеве,
23824,22,455,Погоріле,
23825,22,455,Пролетарське,
23826,22,455,Радгоспне,
23827,22,455,Раздольне,
23828,22,455,Реп‘яхівка,
23829,22,455,Сидори,
23830,22,455,Скрипаї,
23831,22,455,Соколове,
23832,22,455,Суха Гомільша,
23833,22,455,Таранівка,
23834,22,455,Тимченки,
23835,22,455,Тросне,
23836,22,455,Українське,
23837,22,455,Федорівка,
23838,22,455,Чемужівка,
23839,22,455,Черемушне,
23840,22,455,Черкаський Бішкін,
23841,22,455,Шелудьківка,
23842,22,456,Андріївка,
23843,22,456,Баранівка,
23844,22,456,Басове,
23845,22,456,Березівка,
23846,22,456,Борохи,
23847,22,456,Бугаї Другі,
23848,22,456,Велика Рогозянка,
23849,22,456,Відрожденівське,
23850,22,456,Вікнине,
23851,22,456,Вільшанське,
23852,22,456,Головашівка,
23853,22,456,Гресі,
23854,22,456,Гур‘їв,
23855,22,456,Гуринівка,
23856,22,456,Гур'їв Козачок,
23857,22,456,Довжик,
23858,22,456,Дуванка,
23859,22,456,Жовтневе (Жовтнева сільрада),
23860,22,456,Жовтневе (Феськівська сільрада),
23861,22,456,Завадське,
23862,22,456,Зіньківське,
23863,22,456,Золочів,
23864,22,456,Зрубанка,
23865,22,456,Івашки,
23866,22,456,Карасівка,
23867,22,456,Ковалі,
23868,22,456,Костянтинівка,
23869,22,456,Леміщено,
23870,22,456,Литвинове,
23871,22,456,Лютівка,
23872,22,456,Макариха,
23873,22,456,Макарове,
23874,22,456,Мала Рогозянка,
23875,22,456,Малижене,
23876,22,456,Мартинівка,
23877,22,456,Маяк,
23878,22,456,Мерло,
23879,22,456,Миронівка,
23880,22,456,Морозова Долина,
23881,22,456,Муравське,
23882,22,456,Одноробівка (Одноробівська Перша сільська рада),
23883,22,456,Одноробівка (Одноробівська сільрада),
23884,22,456,Окіп,
23885,22,456,Олександрівка,
23886,22,456,Орішанка,
23887,22,456,Перемога,
23888,22,456,Перовське,
23889,22,456,Першотравневе,
23890,22,456,Петрівка,
23891,22,456,Писарівка,
23892,22,456,Постольне,
23893,22,456,Пролетар,
23894,22,456,Рідний край,
23895,22,456,Розсохувате,
23896,22,456,Рясне,
23897,22,456,Світличне,
23898,22,456,Сковородинівка,
23899,22,456,Скорики,
23900,22,456,Сніги (Золочівської селещної ради),
23901,22,456,Сніги (Одноробівська сільська рада),
23902,22,456,Соснівка,
23903,22,456,Сотницький Казачок,
23904,22,456,Стогнії,
23905,22,456,Тимофіївка,
23906,22,456,Турове,
23907,22,456,Уди,
23908,22,456,Феськи,
23909,22,456,Цапівка,
23910,22,456,Цилюрики,
23911,22,456,Чепелі,
23912,22,456,Червона Зоря,
23913,22,456,Чорноглазівка,
23914,22,456,Широкий Яр,
23915,22,457,Андірївка,
23916,22,457,Бабенкове,
23917,22,457,Бражківка,
23918,22,457,Бригадирівка,
23919,22,457,Бугаївка,
23920,22,457,Букине,
23921,22,457,Вірнопілля,
23922,22,457,Глинське,
23923,22,457,Діброва,
23924,22,457,Дмитрівка,
23925,22,457,Довгеньке,
23926,22,457,Донецьке,
23927,22,457,Жовтневе,
23928,22,457,Забавне,
23929,22,457,Заводи,
23930,22,457,Іванівка,
23931,22,457,Іванчуківка,
23932,22,457,Ізюм,
23933,22,457,Іскра,
23934,22,457,Кам'янка,
23935,22,457,Капитолівка,
23936,22,457,Карнаухівка,
23937,22,457,Козютівка,
23938,22,457,Комарівка,
23939,22,457,Копанки,
23940,22,457,Крамарівка,
23941,22,457,Куньє,
23942,22,457,Левківка,
23943,22,457,Липчанівка,
23944,22,457,Лисогірка,
23945,22,457,Мала Комишуваха,
23946,22,457,Миколаївка,
23947,22,457,Новопавлівка,
23948,22,457,Олександрівка,
23949,22,457,Пасіка,
23950,22,457,Петропілля,
23951,22,457,Пимонівка,
23952,22,457,Підвисоке,
23953,22,457,Попасне,
23954,22,457,Придонецьке,
23955,22,457,Радянське,
23956,22,457,Розсохувате,
23957,22,457,Руднево,
23958,22,457,Семенівка,
23959,22,457,Синичине,
23960,22,457,Сніжківка,
23961,22,457,Студенок,
23962,22,457,Сулигівка,
23963,22,457,Суха Кам‘янка,
23964,22,457,Сухий Яр,
23965,22,457,Тихоцьке,
23966,22,457,Топольське,
23967,22,457,Федорівка,
23968,22,457,Червона Поляна,
23969,22,457,Червоний Донець,
23970,22,457,Червоний Оскіл,
23971,22,457,Червоний Шахтар,
23972,22,457,Чистоводівка,
23973,22,457,Чорнобаївка,
23974,22,457,Шпаківка,
23975,22,457,Яремівка,
23976,22,458,Андріївка,
23977,22,458,Антонівка,
23978,22,458,Артемівка,
23979,22,458,Бесарабівка,
23980,22,458,Вільне,
23981,22,458,Власівка,
23982,22,458,Вовківка,
23983,22,458,Гутирівка,
23984,22,458,Дальне,
23985,22,458,Зелена Діброва,
23986,22,458,Землянки,
23987,22,458,Золотухівка,
23988,22,458,Казачі Майдани,
23989,22,458,Калинівка,
23990,22,458,Калюжине,
23991,22,458,Карабущине,
23992,22,458,Кегичівка,
23993,22,458,Комунарка,
23994,22,458,Комунарське,
23995,22,458,Кофанівка,
23996,22,458,Коханівка,
23997,22,458,Красне,
23998,22,458,Краснянське,
23999,22,458,Крутоярівка,
24000,22,458,Лозова,
24001,22,458,Мажарка,
24002,22,458,Медведівка,
24003,22,458,Нова Парафіївка,
24004,22,458,Олександрівка,
24005,22,458,Павлівка,
24006,22,458,Парасковія,
24007,22,458,Писарівка,
24008,22,458,Розсохувата,
24009,22,458,Рояківка,
24010,22,458,Серго,
24011,22,458,Софіївка,
24012,22,458,Ульянівка,
24013,22,458,Чапаєве,
24014,22,458,Шевченкове,
24015,22,458,Шляхове,
24016,22,459,Андрусівка,
24017,22,459,Білоусове,
24018,22,459,Бондарівка,
24019,22,459,Бровкове,
24020,22,459,Вдовичене,
24021,22,459,Ганнівка,
24022,22,459,Гладківка,
24023,22,459,Григорівка,
24024,22,459,Гришкове,
24025,22,459,Гуртовівка,
24026,22,459,Дмитрівка,
24027,22,459,Жовтневе,
24028,22,459,Каленикове,
24029,22,459,Кісівка,
24030,22,459,Коломак,
24031,22,459,Крамарівка,
24032,22,459,Латишівка,
24033,22,459,Логвинівка,
24034,22,459,Миколаївка,
24035,22,459,Мірошниківка,
24036,22,459,Нагальне,
24037,22,459,Панасівка,
24038,22,459,Пащенівка,
24039,22,459,Петропавлівка,
24040,22,459,Підлісне,
24041,22,459,Покровка,
24042,22,459,Прядківка,
24043,22,459,Різуненкове,
24044,22,459,Сургаївка,
24045,22,459,Трудолюбівка,
24046,22,459,Цепочкіно,
24047,22,459,Шелестове,
24048,22,459,Шляхове,
24049,22,459,Явтухівка,
24050,22,460,Балки,
24051,22,460,Березівка,
24052,22,460,Берестовенька,
24053,22,460,Варварівка,
24054,22,460,Високе,
24055,22,460,Вільне,
24056,22,460,Вільховий Ріг,
24057,22,460,Вознесенське,
24058,22,460,Володимирівка,
24059,22,460,Гадяч,
24060,22,460,Гірчаківка,
24061,22,460,Гранове,
24062,22,460,Добренька,
24063,22,460,Дослідне,
24064,22,460,Жовтневе,
24065,22,460,Калинівка,
24066,22,460,Кам‘янка,
24067,22,460,Кирилівка,
24068,22,460,Кобзівка,
24069,22,460,Кобзівка друга,
24070,22,460,Кобцівка,
24071,22,460,Копанки,
24072,22,460,Красноград,
24073,22,460,Куми,
24074,22,460,Ленінка,
24075,22,460,Ленінське,
24076,22,460,Лип'янка,
24077,22,460,Лукашівка,
24078,22,460,Мартинівка,
24079,22,460,Маховик,
24080,22,460,Миколо-Комишувата,
24081,22,460,Мокрянка,
24082,22,460,Наталине,
24083,22,460,Новопавлівка,
24084,22,460,Новоселівка,
24085,22,460,Одрадівка,
24086,22,460,Октябрське,
24087,22,460,Олександрвівка,
24088,22,460,Оленівка,
24089,22,460,Першотравневе,
24090,22,460,Петрівка,
24091,22,460,Піщанка,
24092,22,460,Попівка,
24093,22,460,Роздолля,
24094,22,460,Садове,
24095,22,460,Світле,
24096,22,460,Соснівка,
24097,22,460,Степове,
24098,22,460,Тишенківка,
24099,22,460,Українка,
24100,22,460,Улянівка,
24101,22,460,Хрестище,
24102,22,460,Чапаєво,
24103,22,460,Червоне,
24104,22,460,Шкаврове,
24105,22,460,Ясна  Поляна,
24106,22,461,Березівка,
24107,22,461,Бідило,
24108,22,461,Благодатне,
24109,22,461,Бузове,
24110,22,461,Водяне,
24111,22,461,Володимирівка,
24112,22,461,В'язова,
24113,22,461,Гаркавець,
24114,22,461,Городнє,
24115,22,461,Гринів яр,
24116,22,461,Дублянка,
24117,22,461,Зубівка,
24118,22,461,Кам‘яно-Хуторське,
24119,22,461,Каплунівка,
24120,22,461,Капранське,
24121,22,461,Карайкозівка,
24122,22,461,Качалівка,
24123,22,461,Китченківка,
24124,22,461,Ковалівка,
24125,22,461,Ковалівське,
24126,22,461,Ковальчуківка,
24127,22,461,Козіївка,
24128,22,461,Коломацький шлях,
24129,22,461,Колонтаїв,
24130,22,461,Комарівка,
24131,22,461,Комсомолець,
24132,22,461,Комсомольське,
24133,22,461,Костянтинівка,
24134,22,461,Котелевка,
24135,22,461,Краснокутськ,
24136,22,461,Кустурівка,
24137,22,461,Лісне,
24138,22,461,Лучки,
24139,22,461,Любівка,
